,x,y,word,cluster
5411,81.89945,-28.182981,future,17
5412,8.467598,-18.934511,suplir,1
5413,88.56076,0.19313882,readers,17
5414,-12.959178,-67.25673,redundancia,1
5415,-10.89023,-20.420225,biográfica,1
5416,25.518213,-64.67805,membresía,17
5417,10.620302,-28.262953,especialización,1
5418,0.27508414,-33.04622,sintetizar,1
5419,-8.393972,-31.789326,teorización,1
5420,8.863608,-35.099026,ancho,1
5421,89.67882,-10.813534,necessary,17
5422,-10.754898,-42.27577,confección,1
5423,55.541904,-41.774166,match,17
5424,-2.4547458,-36.586937,orienta,1
5425,-16.632774,-62.13907,metatextual,1
5426,27.01629,-31.948183,matemáticamente,1
5427,95.51031,-7.9077525,poem,17
5428,7.688221,-62.12041,rastro,17
5429,54.345055,-37.69336,organizador,17
5430,92.47338,-21.273458,studied,17
5431,14.697405,-50.4174,seguidor,1
5432,55.21715,-12.197868,reiterar,1
5433,12.865757,-18.549522,reafirmar,1
5434,75.02803,-8.2347555,engineers,17
5435,14.895908,-5.4188128,abstraer,1
5436,-5.9191008,-46.04724,residencia,1
5437,45.491623,-5.453568,dilema,1
5438,11.528174,-33.722538,ni,1
5439,85.053314,-35.372757,archiv,17
5440,-2.9183443,-52.761852,mutant,1
5441,79.6452,-4.7151175,discour,17
5442,88.37339,-8.998657,recorded,17
5443,-15.8693075,-27.267227,tipificar,1
5444,1.5963271,-22.533,fosa,1
5445,6.590864,-6.694587,posteriori,1
5446,-13.868199,-23.695574,trastocar,1
5447,52.52911,-28.942505,comienzos,1
5448,81.341,-2.6163957,activity,17
5449,-15.426385,-31.716343,refinar,1
5450,89.24872,-38.821175,interactions,17
5451,82.6262,-29.216974,standards,17
5452,29.733747,-26.736982,contingencia,1
5453,86.39465,-6.9712315,carried,17
5454,15.086821,-42.710785,locus,1
5455,8.54905,-26.257753,rostro,1
5456,-16.72427,-28.454649,clustering,1
5457,-28.94613,-75.5797,beca,1
5458,34.671772,-39.466946,simulación,17
5459,84.39865,14.619813,cases,7
5460,71.21845,-30.405804,names,17
5461,100.52676,-3.85569,libraries,17
5462,84.891846,-17.406399,proven,17
5463,83.55213,7.9653053,element,17
5464,56.689484,-20.726677,figurir,1
5465,57.52913,-23.30761,lanza,1
5466,11.460637,-22.501162,físicamente,1
5467,82.08588,1.9757557,jpy,17
5468,54.902767,-34.143147,deep,1
5469,87.418724,-19.976418,concrete,17
5470,74.385254,-31.983791,pairs,17
5471,3.2704833,-25.28683,señalada,1
5472,7.448527,-31.263662,destaco,1
5473,87.38458,-20.167273,dialoguir,17
5474,94.217316,-8.165766,technical,17
5475,-6.0237665,-42.803467,relectura,1
5476,-3.6193,-45.01184,importantísimo,1
5477,-16.26063,-80.25707,notorio,17
5478,9.639363,-56.458252,verano,1
5479,-15.108788,-51.460453,divergent,1
5480,-0.9681468,-85.55839,explotado,17
5481,-16.643484,-52.455147,expan,1
5482,30.261875,-66.930756,agosto,17
5483,52.83293,-33.171265,leitor,17
5484,24.403816,-89.7752,paginación,17
5485,-2.7766237,-86.88905,hipermedial,17
5486,39.077717,-64.869064,ética,17
5487,7.171369,-88.63974,deporte,17
5488,37.096878,-88.512215,teclado,17
5489,36.387177,-75.7249,comunicarnos,17
5490,84.842636,-50.032673,readable,17
5491,-12.083573,-57.770752,fusionar,1
5492,-23.07503,-74.74929,materialización,17
5493,36.214596,-66.45873,alerta,17
5494,0.19923855,-58.56574,exclusiva,17
5495,24.288965,-80.11992,entusiasmo,17
5496,5.3705015,-93.30483,periferio,17
5497,24.452816,-61.077644,organizacional,17
5498,-10.817369,-60.81888,memorándum,1
5499,15.646924,-75.528496,abbr,17
5500,-9.297424,-53.656204,casete,1
5501,-26.58784,-61.278896,nexo,1
5502,26.088032,-49.832043,aparecido,17
5503,24.887924,-84.41977,vernáculo,17
5504,13.353049,-65.524216,partícula,17
5505,-31.593096,-67.44783,permitiendo,1
5506,64.74395,-67.37345,diferenças,17
5507,0.30323312,-62.136063,objetivabl,1
5508,64.68384,-36.702347,espanho,17
5509,-11.273633,-97.13105,cimiento,17
5510,-5.3174863,-90.56811,avalado,17
5511,27.316584,-61.965847,hispanohablant,17
5512,37.75229,-79.12918,capacitar,17
5513,48.94915,-31.758446,diferençar,1
5514,49.22804,-50.20744,pessoa,17
5515,38.95333,-89.61961,iterativo,17
5516,-31.863855,-60.623478,navegabl,1
5517,-16.432938,-59.872826,genuinamente,1
5518,-13.5819435,-70.08349,escalabl,17
5519,-22.555386,-77.293816,personalizable,17
5520,57.2586,-88.16013,contable,17
5521,53.488018,-85.20819,anacronismo,17
5522,-14.729986,-57.684982,gongorín,1
5523,-8.517726,-80.00282,emparentado,17
5524,1.141891,-99.79291,autogestión,17
5525,-13.248063,-77.342705,fanzine,17
5526,50.560974,-67.76843,dios,17
5527,-21.763594,-61.631912,ingesta,1
5528,19.76448,-88.727905,incongruencia,17
5529,4.7721953,-69.01203,sp,17
5530,-11.704302,-76.29602,conceptualizar,17
5531,41.378716,-87.96112,rigurosamente,17
5532,9.077412,-35.164738,unánimemente,1
5533,-2.2962046,-87.14395,reposar,17
5534,36.708748,-80.5381,esbozo,17
5535,39.145103,-56.21676,absolutamente,17
5536,8.306662,-89.54758,lexía,17
5537,2.0537155,-57.22315,div,1
5538,29.800707,-73.434204,cibercultura,17
5539,52.63407,-53.944202,cumbre,17
5540,17.3534,-96.69796,sistematizado,17
5541,50.08583,-47.603806,fortemente,17
5542,-16.033472,-74.76343,ergódico,17
5543,-16.69862,-91.26211,modelizar,17
5544,-13.314868,-70.06262,unánime,17
5545,43.609673,-84.09434,vertiginoso,17
5546,26.841085,-93.30048,robusta,17
5547,75.83098,-36.95882,lovely,17
5548,66.88235,-19.506924,detalhes,1
5549,38.33717,-89.29543,reticencia,17
5550,-10.7346115,-53.064957,pronosticar,1
5551,1.6051351,-52.05571,pronombre,1
5552,-12.023198,-89.0342,cd,17
5553,-4.4750657,-76.870415,fielmente,17
5554,28.310978,-95.44309,sustantiva,17
5555,32.144035,-91.617386,rom,17
5556,57.22759,-29.10499,mãe,1
5557,28.46535,-51.03112,solitario,17
5558,48.767086,-28.929068,produzido,17
5559,85.5592,-49.550144,nature,17
5560,40.377686,-88.61221,gestación,17
5561,53.080593,-32.549946,força,17
5562,48.243774,-70.00803,perfilado,17
5563,30.212826,-72.54886,naciente,17
5564,6.6584063,-89.32304,referenciado,17
5565,93.98331,-40.698074,impact,17
5566,79.947,-27.139463,express,17
5567,81.11518,-46.5619,own,17
5568,-7.1128263,-79.9684,unificado,17
5569,0.93343025,-96.97798,aber,17
5570,97.018936,-14.854511,wordsworth,17
5571,89.18863,-30.190096,comprehensive,17
5572,39.73651,-84.804,hemerográfico,17
5573,-7.856711,-83.26106,confiar,17
5574,55.39007,-56.807945,discutido,17
5575,75.18463,-35.88887,mass,17
5576,-17.434626,-51.592762,cumplido,1
5577,49.541103,-90.43048,con,17
5578,4.6367707,-69.725266,reescribir,17
5579,25.131195,-84.56038,azar,17
5580,10.917451,-64.549706,presencialmente,17
5581,59.55256,-83.9177,dictar,17
5582,62.04528,-50.802925,terra,17
5583,76.831406,-44.120804,their,17
5584,15.026326,-82.99593,cajón,17
5585,60.421993,-61.271748,acoger,17
5586,49.281475,-52.919533,oficiai,17
5587,74.1346,-45.156387,interesting,17
5588,62.887127,-36.596413,povo,17
5589,41.91748,-60.311813,hemisferio,17
5590,-1.2954184,-75.18661,ponderación,17
5591,39.57674,-84.820786,museístico,17
5592,-16.88589,-90.53772,concernient,17
5593,42.600216,-85.06054,insuficiencia,17
5594,47.514957,-47.31406,gerado,17
5595,42.02685,-56.633152,obligación,17
5596,42.29864,-88.75718,renovado,17
5597,34.420544,-60.278183,propaganda,17
5598,33.83334,-62.090233,marxista,17
5599,55.57789,-64.09423,civilizado,17
5600,64.072624,-38.666912,evidência,17
5601,-1.880349,-99.65794,empatía,17
5602,28.491991,-86.69179,patio,17
5603,63.721428,-66.3963,circularidade,17
5604,-13.550186,-100.50198,qué,17
5605,54.0221,-63.754936,denominador,17
5606,0.3403998,-32.46544,discriminador,1
5607,14.655748,-89.42792,arranque,17
5608,4.656908,-91.99374,letrado,17
5609,29.968765,-73.59466,monetario,17
5610,53.63476,-48.87929,império,17
5611,-0.22781697,-79.4352,combatir,17
5612,54.394627,-70.31298,capilla,17
5613,56.11944,-28.938997,divisão,1
5614,19.495987,-79.00206,sinagoga,17
5615,39.205353,-62.138466,preeminencia,17
5616,44.339897,-74.59913,fechado,17
5617,30.203186,-26.936483,hado,1
5618,73.95428,-14.968312,cujo,17
5619,50.165966,-59.12552,gobernante,17
5620,6.9654446,-72.41021,radioactividad,17
5621,88.80053,-37.80975,signs,17
5622,14.855569,-93.55246,anualmente,17
5623,47.47537,-88.03237,transeúnte,17
5624,43.79206,-66.00154,novamente,17
5625,14.081607,-81.36895,credo,17
5626,27.648657,-61.36166,burguesía,17
5627,3.8864949,-68.48694,coocurrar,1
5628,30.721586,-82.70074,presencial,17
5629,0.6889601,-96.67004,mientras,17
5630,53.38933,-54.751804,frío,17
5631,61.452717,-60.880703,site,17
5632,15.276032,-83.444046,veracidad,17
5633,39.16823,-59.099648,fatimí,17
5634,34.10965,-59.71908,subrepresentada,17
5635,62.58054,-76.537056,mágico,17
5636,-6.1054745,-41.7452,disquete,1
5637,38.912323,-58.825993,liderar,17
5638,52.853325,-69.241356,homenajeado,17
5639,5.758284,-73.70494,motivado,17
5640,93.63023,-27.949976,morder,17
5641,90.42262,-38.324932,component,17
5642,65.69123,-68.08553,possibilities,17
5643,20.745136,-75.4782,pintor,17
5644,85.54549,-49.201702,domestic,17
5645,63.996574,-62.243687,raise,17
5646,-19.541039,-92.31283,operabl,17
5647,24.44643,-93.338394,síntoma,17
5648,7.5089793,-82.12369,pierda,17
5649,-18.621918,-87.23042,entablar,17
5650,42.1238,-60.33462,conjetural,17
5651,32.508064,-64.732216,historiadora,17
5652,41.900166,-65.91474,especulativo,17
5653,52.395706,-85.193405,neurálgico,17
5654,37.236507,-88.53795,abductivo,17
5655,7.112141,-92.64986,especulación,17
5656,21.282757,-93.47537,index,17
5657,81.97407,-44.292423,within,17
5658,85.19462,-44.18906,relevant,17
5659,29.779999,-88.39548,subclás,17
5660,-18.653097,-92.90985,llamarer,17
5661,20.777912,-75.866165,pagina,17
5662,50.46617,-81.924484,titulo,17
5663,14.380662,-81.76972,sensato,17
5664,41.358555,-86.571175,ilusión,17
5665,49.46214,-90.362465,ilegibl,17
5666,-26.223953,-62.457523,incunable,17
5667,-11.883486,-72.390274,terminado,17
5668,-16.943935,-79.62248,gradación,17
5669,27.137077,-90.050255,subunidad,17
5670,8.43902,-83.047356,textes,17
5671,5.512234,-97.59783,supervisado,17
5672,20.39622,-88.768936,hagiográfico,17
5673,42.77545,-77.416245,comercio,17
5674,13.795059,-65.35084,interpretable,17
5675,49.25963,-69.20296,alegórico,17
5676,-21.423388,-85.52477,procesabl,17
5677,15.178463,-93.36095,naturalidad,17
5678,18.463892,-96.320694,innecesario,17
5679,-0.6761551,-90.77032,anti,17
5680,30.122078,-50.228485,capturado,17
5681,42.614174,-93.31591,prejuicio,17
5682,16.92228,-91.6516,hipostático,17
5683,47.14585,-43.59647,amplar,17
5684,56.475643,-49.253197,guapa,17
5685,61.72419,-51.82626,respeito,17
5686,60.767433,-63.195435,larga,17
5687,16.469984,-58.29847,indexadoro,17
5688,58.674465,-36.926006,publicação,17
5689,26.91611,-92.91867,datatypes,17
5690,57.583004,-87.47388,interpretant,17
5691,-17.974434,-58.995094,ocuparar,1
5692,63.253452,-64.50859,aque,17
5693,24.465454,-93.51326,interpretante,17
5694,49.04268,-31.246023,critério,17
5695,23.372942,-62.25789,comparada,17
5696,46.16077,-44.17475,posições,17
5697,60.576538,-53.944935,rankings,17
5698,-17.981647,-87.666985,computarizado,17
5699,50.348713,-47.536285,afastamento,17
5700,-13.435391,-70.04686,hipostasiar,17
5701,55.19962,-51.22284,ligam,17
5702,64.64826,-53.62286,escuro,17
5703,-14.0483675,-100.19327,javascript,17
5704,-21.811235,-95.19922,concurrencia,17
5705,-22.421663,-95.25567,lexicográfico,17
5706,62.949333,-38.53317,resumos,17
5707,52.560196,-32.419323,psicologia,17
5708,59.413322,-36.817783,educação,17
5709,65.34937,-72.25705,clássico,17
5710,9.300699,-74.539925,inclinación,17
5711,32.503918,-49.40727,especializações,17
5712,50.78225,-28.114655,especialização,1
5713,62.894997,-38.62985,nossa,17
5714,54.35167,-46.879833,imediato,17
5715,41.84789,-42.96697,padrões,17
5716,48.756565,-28.93947,fundamentai,17
5717,62.596405,-38.75167,praticada,17
5718,37.194614,-74.29894,simultaneamente,17
5719,2.324824,-84.08421,hospital,17
5720,48.020115,-68.15696,especificador,17
5721,53.630306,-71.370285,señalador,17
5722,85.88391,-20.584337,statistical,17
5723,15.121426,-76.46382,mutar,17
5724,74.430046,-44.219975,providers,17
5725,88.48122,-3.1437829,collocational,17
5726,81.84696,-45.77352,valuable,17
5727,58.18221,-90.226944,donación,17
5728,88.32995,-52.156666,press,17
5729,58.373283,-73.20707,emigración,17
5730,87.25779,-31.743744,concordancers,17
5731,86.059784,-41.987858,rely,17
5732,27.126524,-71.25018,subdisciplina,17
5733,74.1163,-39.15097,applied,17
5734,-21.709272,-64.90235,factorial,1
5735,75.72709,-43.73083,expanded,17
5736,58.534782,-50.98772,monumental,17
5737,53.882824,-63.42805,guatemalteco,17
5738,-27.936068,-69.59154,criticométrico,17
5739,80.55483,-50.708454,encoding,17
5740,88.83462,-31.056324,noted,17
5741,37.215885,-78.451485,psicología,17
5742,52.713627,-85.39769,invento,17
5743,43.697647,-84.6656,hídrico,17
5744,87.33427,-19.377476,unsubmissive,17
5745,91.994286,-21.576693,category,17
5746,76.81285,-43.146545,colored,17
5747,74.12198,-39.450035,program,17
5748,87.47057,-1.7335697,differences,17
5749,73.05732,-36.930496,sometimes,17
5750,97.13161,-24.529955,taxonomy,17
5751,65.60048,-67.79805,comprís,17
5752,95.99499,-17.298634,thin,17
5753,89.17301,-39.90152,entered,17
5754,65.13003,-72.24487,macizo,17
5755,91.275795,-24.996143,usually,17
5756,56.23283,-86.15714,videoconsola,17
5757,83.79211,-36.817093,across,17
5758,49.025326,-90.14461,atmósfera,17
5759,83.13805,-36.081936,did,17
5760,4.996916,-99.39341,criticometría,17
5761,84.35168,-51.012653,implemented,17
5762,-13.143951,-81.07704,sencillamente,17
5763,-19.64282,-66.187454,centrándonos,1
5764,19.138044,-78.786064,festejo,17
5765,43.94207,-74.53597,euros,17
5766,60.47397,-62.665325,celeste,17
5767,85.72671,-49.91149,performative,17
5768,89.878174,-46.362064,bias,17
5769,2.7748806,-85.1325,elevar,17
5770,-19.867828,-90.30447,reserva,17
5771,13.999062,-77.52548,modernización,17
5772,-0.8680261,-80.05873,robot,17
5773,24.007092,-92.06552,tardar,17
5774,15.653721,-66.94423,helicóptero,17
5775,-20.569027,-89.23499,preexistent,17
5776,-18.535227,-92.8248,oportunístico,17
5777,-9.0135765,-69.609955,codificabl,17
5778,-19.214962,-66.67964,balanceado,1
5779,15.69661,-75.59375,indexicalidad,17
5780,55.18944,-75.081245,michoacana,17
5781,59.608288,-72.50645,triunfal,17
5782,60.40118,-61.322575,explanada,17
5783,55.731365,-62.52312,desembarco,17
5784,16.7506,-96.94832,computar,17
5785,21.82684,-92.34183,maestría,17
5786,30.408106,-50.085506,descendient,17
5787,55.540478,-56.960724,sugerido,17
5788,15.337372,-73.782196,bajada,17
5789,15.180493,-73.56739,pico,17
5790,15.218291,-89.09769,filograma,17
5791,-30.176691,-60.111446,encontrarer,1
5792,-18.869528,-68.643,abrupto,17
5793,-18.680838,-69.30123,acuñar,17
5794,50.49277,-51.85859,jamás,17
5795,41.94556,-56.764786,recompensa,17
5796,84.8471,-17.377802,adultery,17
5797,49.705738,-84.77114,xiii,17
5798,-12.060261,-97.8165,numériqu,17
5799,21.411997,-93.16147,verosímil,17
5800,64.36245,-77.25966,estatua,17
5801,67.40834,-62.11209,sociologia,17
5802,64.839806,-36.831688,cientometria,17
5803,48.426403,-43.358654,praticant,17
5804,40.963123,-81.7908,tardía,17
5805,97.177155,-28.00824,led,17
5806,81.00524,-33.250122,bibliography,17
5807,77.080635,-27.692387,provides,17
5808,-2.122927,-49.02175,emparejada,1
5809,86.24475,-50.568233,contains,17
5810,92.42052,-38.451252,currently,17
5811,30.223497,-83.380196,recortar,17
5812,-6.653767,-57.88445,millar,1
5813,89.91313,-46.257523,unfortunately,17
5814,74.41456,-32.004948,authoritative,17
5815,97.20426,-24.702576,concordances,17
5816,93.85469,-27.803556,successful,17
5817,93.94132,-40.15064,creat,17
5818,42.613686,-93.31917,alojamiento,17
5819,88.28942,-52.134865,complete,17
5820,85.34528,-48.507824,philological,17
5821,88.154236,-31.66018,desire,17
5822,22.258482,-62.244995,reconsiderar,17
5823,91.36763,-21.865288,like,17
5824,52.01714,-54.340508,matadero,17
5825,80.5913,-27.286345,promote,17
5826,62.287106,-77.4043,animan,17
5827,0.99355155,-89.79274,presidente,17
5828,-11.647139,-97.55724,aceleración,17
5829,-7.7391944,-80.49674,hermoso,17
5830,-33.538967,-71.62843,topografía,1
5831,-6.219912,-49.72663,originariamente,1
5832,-18.396873,-50.844627,asequible,1
5833,35.77334,-64.13733,latina,17
5834,-8.536004,-70.87043,desajuste,17
5835,13.258135,-63.10647,arraigado,17
5836,27.282133,-61.57255,psicoanálisis,17
5837,74.14408,-45.094498,digitized,17
5838,25.464314,-57.189922,penetración,17
5839,95.0844,-18.278543,achieving,17
5840,38.700264,-62.043514,chino,17
5841,75.42361,-43.723324,interface,17
5842,87.78936,-19.882462,understandable,17
5843,18.373743,-50.737686,drástico,1
5844,18.983854,-97.9721,instantánea,17
5845,-3.112869,-21.237621,custodiado,1
5846,81.331375,-26.48181,engaging,17
5847,-12.05903,-86.53333,doctorado,17
5848,7.7517943,-82.71692,doctorando,17
5849,-18.688114,-93.65269,persigar,17
5850,88.59539,-2.710611,allowed,17
5851,21.17635,-78.8052,ponderado,17
5852,26.78916,-92.50836,seimprimehasta,17
5853,32.430744,-63.82032,esclarecer,17
5854,29.749523,-24.12837,deóntico,1
5855,-28.888542,-75.5942,perfeccionar,1
5856,-19.92052,-63.705612,seimprimedesde,1
5857,21.734573,-62.04612,ocurrido,17
5858,55.209003,-75.01895,mayúsculo,17
5859,-2.775308,-76.75077,objectproperty,17
5860,-18.01191,-79.71419,depurar,17
5861,17.52054,-75.27889,asignamos,17
5862,19.214682,-98.258385,formalismo,17
5863,-17.060623,-61.65319,pantextual,1
5864,-14.325139,-69.91241,remediar,17
5865,82.6068,-29.956934,paradigm,17
5866,-18.643724,-79.88661,conseguido,17
5867,86.38684,-49.6822,case,17
5868,-19.207449,-88.8148,redirigir,17
5869,32.5866,-74.71808,afiliado,17
5870,65.91678,-75.66758,intellectual,17
5871,-25.427649,-75.20049,permanentemente,17
5872,60.63897,-83.173416,regreso,17
5873,-16.442085,-82.51041,panfleto,17
5874,-12.000775,-89.12729,malheurs,17
5875,43.555122,-58.99719,emplearer,17
5876,-21.51867,-61.426773,organizativo,1
5877,8.185236,-55.750565,sindical,1
5878,-21.308817,-95.123375,explicativa,17
5879,-3.7378662,-93.529816,familiarización,17
5880,89.3058,-38.65478,regards,17
5881,-21.003492,-64.00211,multicampo,1
5882,40.946114,-85.07329,chats,17
5883,-27.90375,-57.77601,exportable,1
5884,42.338737,-57.87915,hábitat,17
5885,42.166595,-46.517212,observam,17
5886,83.63645,-37.315956,thar,17
5887,96.771126,-15.340212,testing,17
5888,94.06647,-40.32496,dominant,17
5889,90.014565,-1.3538388,applying,17
5890,51.72228,-58.95173,pastilla,17
5891,87.45246,-18.705488,seems,17
5892,53.97245,-74.71266,ontologies,17
5893,65.759766,-75.81017,semanticweb,17
5894,15.581927,-66.92576,vara,17
5895,54.59587,-85.55616,jpeg,17
5896,57.836216,-89.292206,enmienda,17
5897,60.22136,-83.510765,image,17
5898,97.09379,-27.58295,highlights,17
5899,93.58502,-8.433312,single,17
5900,7.291837,-61.959568,afroamericano,17
5901,-2.5783956,-53.020844,irregular,1
5902,24.240883,-60.040043,entrenamiento,17
5903,65.4896,-67.9155,produz,17
5904,91.92178,-25.576626,directly,17
5905,-5.3873777,-62.83341,rincón,17
5906,28.079662,-95.186676,duplicado,17
5907,9.042404,-89.35479,ayudarnos,17
5908,61.669518,-60.44032,cualificado,17
5909,-22.467821,-95.25586,insight,17
5910,94.52114,-40.253254,internal,17
5911,59.28297,-51.938763,distanciamento,17
5912,37.337364,-73.77102,recai,17
5913,-8.261061,-82.99164,necesitaríar,17
5914,-13.166162,-81.046616,certero,17
5915,4.968651,-68.9249,alfabéticamente,17
5916,77.10713,-27.666124,look,17
5917,20.642218,-82.22836,acotado,17
5918,47.76579,-89.288,trazado,17
5919,84.42285,-44.843967,above,17
5920,65.363235,-63.392292,laico,17
5921,-21.595394,-64.82097,configurado,1
5922,80.60981,-50.601578,lines,17
5923,-21.291286,-84.59685,ulterior,17
5924,-1.3284672,-69.95079,arreglo,17
5925,-1.5262095,-91.034164,destinar,17
5926,-1.6385764,-82.629074,intacto,17
5927,80.92757,-27.34741,city,17
5928,83.83331,-36.29088,international,17
5929,40.755386,-84.82281,milenio,17
5930,-3.6054435,-90.23945,diseminación,17
5931,27.136374,-71.20627,pionera,17
5932,-11.869894,-100.298355,articulado,17
5933,-4.3293033,-68.2655,pentimenti,17
5934,11.779899,-66.65767,criada,17
5935,23.850388,-80.379524,agricultura,17
5936,-0.4883586,-83.14897,cereal,17
5937,-0.1706142,-79.38383,cultivado,17
5938,43.43903,-77.22324,respeto,17
5939,-7.4923735,-80.19705,numerar,17
5940,4.625243,-99.20175,clusterización,17
5941,-7.4810038,-70.1375,resigtro,17
5942,28.250326,-95.36956,homogeneización,17
5943,4.1234374,-92.523506,fragmentación,17
5944,0.0043850746,-63.00304,geoposicionar,17
5945,80.990265,-27.249846,technological,17
5946,-22.432774,-77.54393,interactuación,17
5947,-5.093688,-90.3618,resignificación,17
5948,87.489975,-18.299545,patterns,17
5949,9.999602,-47.99691,consorciado,1
5950,74.12755,-39.542343,exercises,17
5951,82.68476,-36.199913,models,17
5952,76.901306,-43.26339,imag,17
5953,-15.296389,-79.58065,parentesco,17
5954,90.450554,-45.021782,databás,17
5955,96.663414,-21.893377,collections,17
5956,81.784935,-31.355848,hidden,17
5957,85.34271,-44.148727,consequently,17
5958,-18.512821,-87.5059,vaso,17
5959,-6.588276,-57.10341,vasija,1
5960,1.8739394,-87.285706,exvoto,17
5961,28.013214,-87.05014,instantáneo,17
5962,1.9410396,-83.524445,acervos,17
5963,85.03422,-13.488763,larger,17
5964,-2.2054508,-44.973724,mediateca,1
5965,59.808704,-53.518032,reusable,17
5966,33.91579,-85.71508,planeta,17
5967,-26.338974,-62.250374,moderar,1
5968,91.1241,-24.583858,features,17
5969,81.27993,-33.02132,ontological,17
5970,83.57381,-37.66081,history,17
5971,81.96295,-44.327766,diverse,17
5972,61.176353,-54.756306,semelhant,17
5973,91.33801,-21.948395,english,17
5974,41.28172,-46.200905,classificar,17
5975,55.33397,-56.561253,trocar,17
5976,92.76929,-39.008656,choose,17
5977,64.818054,-53.640907,syllabl,17
5978,84.79381,-35.67079,opportuniti,17
5979,43.35426,-41.575054,distanciado,17
5980,-10.2618,-53.55774,imbricar,1
5981,80.4449,-50.89979,begar,17
5982,49.975925,-48.767807,processamento,17
5983,88.86806,-40.645016,baptism,17
5984,61.311253,-54.997883,troca,17
5985,47.574833,-43.41484,autonomia,17
5986,83.68168,-36.92105,categori,17
5987,83.92547,-48.479378,physical,17
5988,96.88809,-21.410442,navigate,17
5989,56.649708,-48.67215,passage,17
5990,7.685905,-70.07172,adverbio,17
5991,58.70715,-51.8002,tratam,17
5992,56.998886,-91.937256,redundar,17
5993,6.0821066,-73.65725,ignorado,17
5994,1.1156046,-46.943424,estructuralismo,17
5995,-27.825512,-57.63794,navegable,17
5996,8.04202,-82.864456,labilidad,17
5997,24.88381,-88.82114,tónica,17
5998,43.511112,-76.51204,firma,17
5999,24.270487,-59.656845,cuidadosamente,17
6000,50.02701,-50.911503,corrupto,17
6001,-20.970942,-88.01645,mimético,17
6002,-6.6899443,-69.314415,operado,17
6003,50.006313,-70.90038,inmediatez,17
6004,52.02665,-27.42148,codificação,1
6005,30.824074,-74.02669,espiral,17
6006,77.32799,-27.54931,creative,17
6007,88.56309,-41.05652,handwritten,17
6008,82.606224,-29.79855,sent,17
6009,-16.028189,-74.76878,ironía,17
6010,-2.668347,-77.02872,transexual,17
6011,61.29626,-53.27707,ideias,17
6012,48.16601,-69.96965,acoso,17
6013,82.45817,-46.359505,drawn,17
6014,25.061037,-87.744225,sobrevolar,17
6015,4.015777,-21.962254,sucesivamente,1
6016,-3.4773405,-90.12129,ataque,17
6017,49.28234,-28.7279,rasa,17
6018,66.26285,-70.67518,task,17
6019,75.25103,-36.540577,empirical,17
6020,92.4586,-38.37737,society,17
6021,43.032673,-46.41934,montar,17
6022,90.42498,-45.126,ensurar,17
6023,80.80184,-50.27459,furthermore,17
6024,84.51168,-50.936813,character,17
6025,65.94199,-36.13031,só,17
6026,93.248,-28.54254,uses,17
6027,88.938,-31.91118,sources,17
6028,61.87174,-51.332005,justaposição,17
6029,-27.54132,-66.920105,recíproco,1
6030,86.88632,-50.234108,baros,17
6031,23.472513,-45.25593,medido,17
6032,34.44423,-52.168537,crio,17
6033,86.390335,-49.78097,her,17
6034,35.095303,-63.213436,varón,17
6035,89.04824,-38.599495,ties,17
6036,45.375744,-44.60118,sugere,17
6037,54.218998,-39.656166,minimamente,17
6038,57.182365,-62.65383,estimado,17
6039,82.0181,-31.015083,origin,17
6040,0.22336589,-36.238983,dialogado,1
6041,93.48762,-28.107763,evidenced,17
6042,89.683,-38.563656,never,17
6043,87.00026,-49.070736,versions,17
6044,89.85219,-48.983917,addressed,17
6045,81.30647,-32.93998,presented,17
6046,65.1067,-36.774918,graus,17
6047,85.62521,-42.26586,our,17
6048,30.293505,-74.904106,restringe,17
6049,32.572353,-63.504196,questionar,17
6050,50.700012,-47.512737,questionamento,17
6051,-0.9533825,-64.82945,calculamos,17
6052,26.896168,-78.57507,disolución,17
6053,-13.475522,-100.674286,extrapolar,17
6054,43.39831,-46.83772,membro,17
6055,32.10421,-49.43564,devido,17
6056,63.573273,-36.636112,inter,17
6057,37.585785,-75.98576,ii,17
6058,40.36123,-40.642643,smartphón,17
6059,-20.386322,-84.23405,bilingües,17
6060,25.717482,-49.63627,naturalizar,17
6061,50.303455,-27.446398,entendimento,1
6062,52.08656,-86.58279,máxime,17
6063,3.5202413,-97.86959,modeling,17
6064,71.15755,-30.44287,through,17
6065,-6.5191717,-57.990257,socialmente,17
6066,-10.868698,-53.96987,parejo,1
6067,34.074413,-40.928127,produto,1
6068,-6.7616963,-69.30042,concerniente,17
6069,-22.744661,-95.313194,constructo,17
6070,37.365425,-72.39043,localmente,17
6071,-21.005373,-89.01111,nutrir,17
6072,-19.05605,-87.95868,caudal,17
6073,26.787645,-92.36201,estructuran,17
6074,16.29578,-84.97657,previsible,17
6075,-28.949242,-69.26214,modularidad,17
6076,35.623913,-61.44139,territorialidad,17
6077,84.26659,-45.306767,vocabulary,17
6078,50.077698,-28.4233,interlocução,1
6079,47.34482,-43.105526,vieses,17
6080,6.3769803,-73.358116,collage,17
6081,42.54052,-85.127304,titánico,17
6082,-24.418962,-75.08466,hgis,17
6083,27.898085,-89.714096,incidencia,17
6084,57.273926,-38.49079,contato,17
6085,67.97509,-21.313557,heterogeneidade,1
6086,32.13507,-91.623985,front,17
6087,-12.204382,-88.75424,bohemia,17
6088,-5.124935,-90.0683,generador,17
