Source,Target,Type,Id,Label,Weight
541759325,705358078779199488,Directed,26794,,1
541759325,727614583922397185,Directed,26795,,4
542031363,123471479,Directed,26798,,1
543392682,115775168,Directed,26803,,1
543392682,143607999,Directed,26804,,1
543392682,216334777,Directed,26805,,1
543392682,562030778,Directed,26806,,1
543392682,4017887925,Directed,26808,,3
543912932,44151017,Directed,26816,,1
543912932,331064775,Directed,26818,,1
543912932,1410357787272617985,Directed,26819,,1
546454155,87918200,Directed,26831,,1
546454155,2375696683,Directed,26832,,1
546454155,2422171706,Directed,26833,,1
546454155,826102642002817025,Directed,26834,,3
546454155,804632977519112192,Directed,26835,,1
546454155,1325633905668608002,Directed,26836,,1
546930504,93074055,Directed,26839,,3
546930504,188725330,Directed,26840,,1
546930504,546930504,Directed,26842,,2
547804990,507687735,Directed,26845,,1
547804990,807411919,Directed,26846,,1
547804990,1222588086,Directed,26847,,3
547804990,1511334488,Directed,26848,,1
548901829,760807,Directed,26854,,1
548901829,18242628,Directed,26855,,1
548901829,36609284,Directed,26856,,1
548901829,66703068,Directed,26857,,1
548901829,82889243,Directed,26858,,1
551026217,26277867,Directed,26869,,1
551026217,34606262,Directed,26870,,1
551026217,434345713,Directed,26872,,4
551026217,1227185100,Directed,26873,,1
551026217,4048650860,Directed,26875,,1
551026217,940970240279801861,Directed,26876,,2
551750335,8087392,Directed,26886,,1
551750335,121398330,Directed,26887,,1
551750335,144804999,Directed,26888,,1
551750335,2857319315,Directed,26889,,2
553129577,43379739,Directed,26911,,1
553129577,110465562,Directed,26912,,1
553129577,135635051,Directed,26913,,1
553129577,156719746,Directed,26914,,1
553129577,240012302,Directed,26915,,3
553129577,254152921,Directed,26916,,1
553129577,255681367,Directed,26917,,1
553129577,267988806,Directed,26918,,1
553129577,272280643,Directed,26919,,1
553129577,331195870,Directed,26920,,2
553129577,553129577,Directed,26921,,5
553129577,555528318,Directed,26922,,2
553129577,607602141,Directed,26923,,1
553129577,1434359630,Directed,26924,,1
553129577,2422171706,Directed,26925,,5
553129577,2529674432,Directed,26926,,1
553129577,733704319833346050,Directed,26927,,1
553177626,8087392,Directed,26929,,2
553177626,14084406,Directed,26930,,1
553177626,14086852,Directed,26931,,1
553177626,16571064,Directed,26932,,5
553177626,17025362,Directed,26933,,1
553177626,41649711,Directed,26934,,1
553177626,42648852,Directed,26935,,3
553177626,43379739,Directed,26936,,1
553177626,46667480,Directed,26937,,1
553177626,50626996,Directed,26938,,3
553177626,58073253,Directed,26939,,1
553177626,64245814,Directed,26940,,1
553177626,73197259,Directed,26941,,1
553177626,74683881,Directed,26942,,6
553177626,79271706,Directed,26943,,1
553177626,82409699,Directed,26944,,1
553177626,95654761,Directed,26945,,1
553177626,115416310,Directed,26946,,1
553177626,118224151,Directed,26947,,4
553177626,120166541,Directed,26948,,1
553177626,121398330,Directed,26949,,1
553177626,123949057,Directed,26950,,1
553177626,180298000,Directed,26951,,1
553177626,195150298,Directed,26952,,1
553177626,213099694,Directed,26953,,1
553177626,228875500,Directed,26954,,1
553177626,238253188,Directed,26955,,3
553177626,268192461,Directed,26956,,2
553177626,272280643,Directed,26957,,7
553177626,331064775,Directed,26958,,28
553177626,399710646,Directed,26959,,3
553177626,434968866,Directed,26960,,1
553177626,553177626,Directed,26961,,1
553177626,560305796,Directed,26962,,1
553177626,561850028,Directed,26963,,1
553177626,574030246,Directed,26964,,4
553177626,607602141,Directed,26965,,4
553177626,867527137,Directed,26966,,1
553177626,970731607,Directed,26967,,1
553177626,1205470920,Directed,26968,,3
553177626,1417666956,Directed,26969,,1
553177626,1434359630,Directed,26970,,1
553177626,1462609603,Directed,26971,,1
553177626,1488375698,Directed,26972,,2
553177626,2188868180,Directed,26973,,2
553177626,2374479512,Directed,26974,,1
553177626,2564826572,Directed,26975,,1
553177626,2857319315,Directed,26976,,1
553177626,3004324330,Directed,26977,,1
553177626,3035004182,Directed,26978,,3
553177626,3398901891,Directed,26979,,1
553177626,4048650860,Directed,26980,,6
553177626,4162410142,Directed,26981,,1
553177626,733704319833346050,Directed,26982,,5
553177626,1153228268532830211,Directed,26983,,1
553177626,933009376239063040,Directed,26984,,1
553177626,788328554253709312,Directed,26985,,1
553177626,913031252034379776,Directed,26986,,2
553177626,940970240279801861,Directed,26987,,1
553177626,1302422896644632577,Directed,26988,,1
553177626,1370244144816349187,Directed,26989,,1
553456318,7996082,Directed,26991,,1
554734835,33832669,Directed,27000,,12
554734835,168636686,Directed,27001,,1
554734835,516158050,Directed,27002,,2
554734835,840532310,Directed,27003,,1
554734835,1292538421815193601,Directed,27004,,1
554734835,1323025564396113921,Directed,27005,,1
554974165,15468474,Directed,27008,,1
554974165,18059285,Directed,27009,,1
554974165,22809165,Directed,27010,,1
554974165,26277867,Directed,27011,,1
554974165,33832669,Directed,27012,,1
554974165,74683881,Directed,27013,,3
554974165,91927275,Directed,27014,,1
554974165,121398330,Directed,27015,,2
554974165,137302034,Directed,27016,,1
554974165,215205937,Directed,27017,,1
554974165,507482535,Directed,27018,,1
554974165,557703975,Directed,27019,,1
554974165,595588585,Directed,27020,,1
554974165,970731607,Directed,27021,,1
554974165,1098193076,Directed,27022,,1
554974165,1488375698,Directed,27023,,3
554974165,1588154118,Directed,27024,,1
554974165,2374479512,Directed,27025,,1
554974165,2375696683,Directed,27026,,6
554974165,2609484936,Directed,27027,,1
554974165,2827395683,Directed,27028,,1
554974165,3398901891,Directed,27029,,1
554974165,804632977519112192,Directed,27030,,2
555099241,15695712,Directed,27031,,1
555099241,57351555,Directed,27032,,1
555099241,96312462,Directed,27033,,1
555099241,108069810,Directed,27034,,1
555099241,152093992,Directed,27037,,1
555099241,377609214,Directed,27039,,1
555099241,555099241,Directed,27040,,2
555099241,751092352320667649,Directed,27041,,1
555300984,125391822,Directed,27045,,1
555300984,396241313,Directed,27046,,1
555528318,9676152,Directed,27050,,1
555528318,555528318,Directed,27051,,1
555528318,1434359630,Directed,27052,,1
556911179,178038250,Directed,27066,,1
556911179,253865251,Directed,27067,,2
556911179,331064775,Directed,27068,,1
556911179,574030246,Directed,27069,,1
557018040,8087392,Directed,27072,,2
557018040,121398330,Directed,27073,,1
557018040,144804999,Directed,27074,,1
557018040,294731021,Directed,27075,,1
557051869,66571267,Directed,27076,,1
557051869,388592826,Directed,27077,,1
557051869,2802778752,Directed,27078,,2
557051869,4837861482,Directed,27079,,1
557703975,2375696683,Directed,27083,,1
557703975,1048651879180378112,Directed,27084,,1
559943660,57623076,Directed,27094,,1
559943660,103939677,Directed,27095,,2
559943660,221050142,Directed,27096,,1
559943660,704613732614344704,Directed,27097,,1
559943660,788781514830049280,Directed,27098,,1
560141114,32202798,Directed,27099,,2
560141114,384685845,Directed,27100,,1
560141114,388416822,Directed,27101,,1
560141114,3153574948,Directed,27102,,1
560141114,940970240279801861,Directed,27103,,1
560917961,171047449,Directed,27107,,1
561174293,123949057,Directed,27112,,1
561174293,999020146965536768,Directed,27113,,2
561251159,8087392,Directed,27114,,4
561251159,17440110,Directed,27115,,11
561251159,19392745,Directed,27116,,1
561251159,35807391,Directed,27118,,1
561251159,65615210,Directed,27119,,2
561251159,80807653,Directed,27120,,1
561251159,144804999,Directed,27121,,1
561251159,166533671,Directed,27122,,23
561251159,183969483,Directed,27123,,1
561251159,191143493,Directed,27124,,1
561251159,263044687,Directed,27126,,1
561251159,378492909,Directed,27127,,1
561251159,395174441,Directed,27129,,10
561251159,424102262,Directed,27130,,1
561251159,561251159,Directed,27131,,1
561251159,968383999,Directed,27132,,1
561251159,1298715679,Directed,27133,,1
561251159,2375696683,Directed,27134,,2
561251159,2857319315,Directed,27136,,2
561251159,3089332090,Directed,27137,,1
561251159,781570475222769664,Directed,27138,,2
561251159,750762938923884544,Directed,27139,,1
561251159,999020146965536768,Directed,27140,,1
561251159,830007823065034752,Directed,27141,,1
561251159,725445697382809600,Directed,27142,,3
561254163,16085411,Directed,27143,,1
561254163,385843469,Directed,27144,,1
561254163,396241313,Directed,27145,,1
561254163,918748087195197440,Directed,27146,,1
561444419,16571064,Directed,27147,,1
561444419,34607715,Directed,27148,,1
561444419,87918200,Directed,27149,,1
561444419,91438333,Directed,27150,,2
561444419,158445401,Directed,27151,,1
561444419,2422171706,Directed,27152,,1
561444419,826102642002817025,Directed,27153,,1
561850028,8087392,Directed,27157,,4
561850028,12725692,Directed,27158,,1
561850028,16571064,Directed,27159,,5
561850028,17471538,Directed,27160,,1
561850028,18059285,Directed,27161,,9
561850028,18102873,Directed,27162,,3
561850028,18358699,Directed,27163,,2
561850028,19002571,Directed,27164,,1
561850028,43379739,Directed,27167,,2
561850028,44151017,Directed,27168,,2
561850028,44318238,Directed,27169,,1
561850028,71584114,Directed,27170,,1
561850028,74683881,Directed,27171,,8
561850028,85343435,Directed,27172,,1
561850028,115416310,Directed,27173,,1
561850028,128910302,Directed,27174,,1
561850028,181973595,Directed,27176,,1
561850028,212297066,Directed,27177,,1
561850028,215205937,Directed,27178,,1
561850028,238253188,Directed,27179,,2
561850028,239846241,Directed,27180,,1
561850028,241116398,Directed,27181,,1
561850028,247521457,Directed,27182,,1
561850028,275583016,Directed,27183,,1
561850028,330264995,Directed,27184,,1
561850028,331064775,Directed,27185,,14
561850028,331195870,Directed,27186,,4
561850028,345310708,Directed,27187,,1
561850028,354544500,Directed,27188,,1
561850028,396318659,Directed,27189,,1
561850028,414496177,Directed,27190,,3
561850028,455605329,Directed,27191,,2
561850028,561850028,Directed,27192,,16
561850028,596207368,Directed,27193,,3
561850028,607602141,Directed,27194,,1
561850028,612026965,Directed,27195,,2
561850028,937463240,Directed,27196,,1
561850028,966422798,Directed,27197,,1
561850028,970731607,Directed,27198,,1
561850028,1027226198,Directed,27199,,2
561850028,1170404948,Directed,27200,,1
561850028,1243783518,Directed,27201,,1
561850028,1248577753,Directed,27202,,3
561850028,1417666956,Directed,27203,,1
561850028,1434359630,Directed,27204,,13
561850028,1462609603,Directed,27205,,3
561850028,1488375698,Directed,27206,,7
561850028,1587053922,Directed,27207,,3
561850028,2374479512,Directed,27208,,1
561850028,2375696683,Directed,27209,,1
561850028,2422171706,Directed,27210,,4
561850028,2427366498,Directed,27211,,1
561850028,2616883074,Directed,27212,,1
561850028,2877853552,Directed,27213,,3
561850028,3195485187,Directed,27215,,2
561850028,3568118183,Directed,27216,,1
561850028,4048650860,Directed,27217,,2
561850028,1216723370210988032,Directed,27218,,1
561850028,1171484900412706816,Directed,27219,,1
561850028,715553633337737216,Directed,27221,,1
561850028,751427214630064128,Directed,27222,,2
561850028,976728152507600896,Directed,27223,,1
561850028,1302422896644632577,Directed,27224,,2
561850028,1237141641133162496,Directed,27225,,1
561850028,974448919269822464,Directed,27226,,1
561850028,902968555855003648,Directed,27227,,1
561850028,804632977519112192,Directed,27228,,8
561850028,799625332005470209,Directed,27229,,1
561850028,733704319833346050,Directed,27230,,1
561850028,725445697382809600,Directed,27231,,1
561850028,1370244144816349187,Directed,27232,,1
562030778,115775168,Directed,27234,,1
562030778,216334777,Directed,27235,,1
562030778,4017887925,Directed,27236,,1
562288482,281606938,Directed,27240,,1
563040909,16571064,Directed,27246,,1
563040909,385843469,Directed,27247,,1
563040909,1488375698,Directed,27248,,3
563040909,2563427430,Directed,27249,,1
563040909,2827395683,Directed,27250,,1
563040909,940970240279801861,Directed,27251,,1
563040909,974448919269822464,Directed,27252,,1
563646703,11327242,Directed,27255,,1
563646703,17508247,Directed,27256,,1
563646703,19717756,Directed,27257,,1
563646703,22756377,Directed,27258,,1
564047156,275583016,Directed,27259,,1
564047156,1483166647,Directed,27260,,1
564788462,5695032,Directed,27270,,1
564788462,15460048,Directed,27271,,1
564788462,33832669,Directed,27273,,1
564788462,39306293,Directed,27275,,1
564788462,116392868,Directed,27278,,2
564788462,157809660,Directed,27280,,3
564788462,294059282,Directed,27281,,1
564788462,351699614,Directed,27282,,1
564788462,408569953,Directed,27283,,1
564788462,437837999,Directed,27284,,1
564788462,505738863,Directed,27285,,1
564788462,508573682,Directed,27286,,1
564788462,1467763650,Directed,27288,,1
564788462,2375696683,Directed,27290,,1
564788462,2673181909,Directed,27291,,1
564788462,3035004182,Directed,27292,,1
564788462,4048650860,Directed,27293,,2
564788462,940970240279801861,Directed,27296,,1
565789266,44318238,Directed,27301,,1
565789266,74683881,Directed,27302,,1
565789266,508573682,Directed,27303,,1
565789266,1466978593,Directed,27304,,1
567256073,130300937,Directed,27311,,1
567256073,133740232,Directed,27312,,2
567256073,164777194,Directed,27313,,1
568474353,74683881,Directed,27321,,1
568474353,561850028,Directed,27322,,1
568474353,1190315210,Directed,27323,,1
568474353,1434359630,Directed,27324,,1
568474353,2422171706,Directed,27325,,1
568474353,2877853552,Directed,27326,,1
568520439,44318238,Directed,27329,,1
568520439,108273745,Directed,27330,,1
568520439,253541892,Directed,27331,,1
568520439,313743463,Directed,27332,,1
570491094,17508247,Directed,27350,,1
570491094,44151017,Directed,27351,,1
570491094,194820145,Directed,27353,,1
570491094,371399287,Directed,27354,,1
570491094,414496177,Directed,27355,,4
570491094,570491094,Directed,27356,,2
570491094,1278630271,Directed,27357,,1
570491094,2844738463,Directed,27359,,2
570491094,1237141641133162496,Directed,27363,,1
570491094,751092352320667649,Directed,27364,,1
570715127,33832669,Directed,27365,,2
570715127,90828164,Directed,27366,,1
570715127,93735450,Directed,27367,,1
570848073,28335066,Directed,27369,,1
570848073,244311817,Directed,27370,,1
570848073,351699614,Directed,27371,,1
570848073,607602141,Directed,27372,,1
570848073,1139547961,Directed,27373,,2
570848073,1434359630,Directed,27374,,1
570848073,1488375698,Directed,27375,,3
570848073,2375696683,Directed,27376,,8
570848073,2422171706,Directed,27377,,4
